dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,city,state,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,water_ert_min_time,water_ert_max_time,water_data_availability,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
3523,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-08-10,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-08-25,,,,,,,,,"","","","","","","","",,2022-09-08 07:04:00-05,2023-04-25 22:13:00-05,85%,,,,,,,2022-09-28 02:00:00-05,2023-04-26 04:59:00-05,100%,2022-09-28 02:00:00-05,2023-04-26 04:00:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9282,yes,Single-Family Home 001 (Master),,,,,,,,,Lewes,Delaware,yes,,,,,,2022-08-25,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-10-05 19:00:00-05,2024-10-02 06:59:00-05,100%,2022-10-05 19:00:00-05,2024-09-20 19:00:00-05,77%,yes,,,,,,,,,,,,,,,,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,yes,,,,,,,,,
5260,yes,Single-Family Home 001 (Master),,,,,,,,,Austin,Texas,,,,,,,2022-08-29,,,,,,,,,"","","","","","","","",,2022-08-29 14:04:00-05,2023-11-26 09:19:00-06,73%,,,,,,,2022-11-15 02:00:00-06,2024-04-02 09:59:00-05,100%,2022-11-15 02:00:00-06,2024-03-26 22:00:00-05,74%,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9394,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-08-29,,,,,,,,,"","","","","","","","",,2022-09-06 15:04:00-05,2023-09-11 11:59:00-05,67%,,,,,,,2022-10-05 19:00:00-05,2023-05-10 16:59:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10519,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-08-30,,,,,,,,,"","","","","","","","",,2022-09-02 07:04:00-05,2023-05-03 13:11:00-05,79%,,,,,,,2022-10-07 06:00:00-05,2023-01-07 06:59:00-06,88%,2022-10-07 06:00:00-05,2023-01-07 05:00:00-06,88%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8612,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-08-31,,,,,,,,,"","","","","","","","",,2022-09-09 14:04:00-05,2023-10-03 19:47:00-05,58%,,,,,,,2022-09-28 02:00:00-05,2023-10-05 02:59:00-05,87%,2022-09-28 02:00:00-05,2023-09-28 16:00:00-05,83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,yes,Single-Family Home 001 (Master),,,yes,,,,,,Point Venture,Texas,,,,,,,2022-09-02,,,,,,,,,"","","","","","","","",,2022-10-13 15:04:00-05,2024-02-15 18:33:00-06,94%,,,,,,,2022-11-10 04:00:00-06,2024-02-15 16:59:00-06,100%,2022-11-10 04:00:00-06,2024-02-09 08:00:00-06,75%,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,yes,,,,,,
9355,yes,Single-Family Home 001 (Master),,,,,,,,,Lewes,Delaware,yes,,,,,,2022-09-02,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-10-05 19:00:00-05,2024-10-02 06:59:00-05,100%,2022-10-05 19:00:00-05,2024-09-21 11:00:00-05,77%,yes,yes,,,,,,,,,,,,yes,,,yes,,,,,,yes,,,yes,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
5419,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-09-04,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,yes,Single-Family Home 001 (Master),,,yes,,,,,,Liberty Hill,Texas,,,,,,,2022-09-07,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-10-25 19:00:00-05,2024-10-02 06:59:00-05,99%,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,
5247,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-09-07,,,,,,,,,"","","","","","","","",,2022-09-27 07:04:00-05,2023-04-27 11:31:00-05,85%,,,,,,,2022-10-06 08:00:00-05,2023-11-08 03:59:00-06,51%,2022-10-06 08:00:00-05,2023-11-01 18:00:00-05,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6751,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-09-07,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-10-06 08:00:00-05,2024-10-02 06:59:00-05,100%,2022-10-06 08:00:00-05,2024-09-25 10:00:00-05,71%,yes,,,,,,,,,,,,,yes,,,,,,,,,,yes,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
10003,yes,Single-Family Home 001 (Master),,,,,,,,,Austin,Texas,,,,,,,2022-09-07,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-06-03 05:00:00-05,2024-10-02 06:59:00-05,100%,2023-06-03 05:00:00-05,2024-09-25 16:00:00-05,60%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
11038,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-09-07,,,,,,,,,"","","","","","","","",,2022-09-28 16:04:00-05,2023-11-17 22:29:00-06,83%,,,,,,,2022-10-06 06:00:00-05,2024-10-02 06:59:00-05,100%,2022-10-06 06:00:00-05,2024-09-26 12:00:00-05,86%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
4627,,Single-Family Home 001 (Master),,,,,,,,,Lewes,Delaware,yes,,,,,,2022-09-21,2022-12-12,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,yes,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-09-21,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,yes,Single-Family Home 001 (Master),,,,,,,,,Lewes,Delaware,yes,,,,,,2022-09-21,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-11-09 18:00:00-06,2024-10-02 06:59:00-05,100%,2022-11-09 18:00:00-06,2024-09-17 23:00:00-05,69%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,yes,,,,yes,,,,,yes,,,,,,,
5084,yes,Single-Family Home 001 (Master),,,,,,,,,Lewes,Delaware,yes,,,,,,2022-09-21,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-11-09 18:00:00-06,2024-10-02 06:59:00-05,100%,2022-11-09 18:00:00-06,2024-09-19 06:00:00-05,83%,yes,yes,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
7808,yes,Single-Family Home 001 (Master),,,,,,,,,Lewes,Delaware,yes,,,,,,2022-09-21,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-10-06 19:00:00-05,2024-10-02 06:59:00-05,100%,2022-10-06 19:00:00-05,2024-09-17 21:00:00-05,81%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,yes,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
9789,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-09-22,,,,,,,,,"","","","","","","","",,2022-09-26 11:04:00-05,2023-09-27 01:36:00-05,79%,,,,,,,2022-10-06 06:00:00-05,2024-01-25 07:59:00-06,99%,2022-10-06 06:00:00-05,2024-01-24 17:00:00-06,95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9713,,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-09-29,2022-11-01,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-09-29,2023-01-20,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,,Single-Family Home 001 (Master),,,yes,,,,,,Detroit,Michigan,,,,,,,2022-09-29,2024-01-25,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5491,,Single-Family Home 001 (Master),,,yes,,,,,,Detroit,Michigan,,,,,,,2022-09-29,2024-01-25,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11979,,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-09-29,2024-01-25,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,yes,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-09-29,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-11-14 18:00:00-06,2024-10-02 06:59:00-05,95%,2022-11-14 18:00:00-06,2024-09-21 18:00:00-05,85%,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
10135,yes,Single-Family Home 001 (Master),,,yes,,,,,,Detroit,Michigan,,,,,,,2022-09-29,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-11-09 18:00:00-06,2023-12-23 16:59:00-06,95%,2022-11-09 18:00:00-06,2023-12-16 21:00:00-06,91%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
10593,yes,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-09-30,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-11-09 18:00:00-06,2023-06-30 10:59:00-05,100%,2022-11-09 18:00:00-06,2023-06-30 07:00:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
5118,yes,Single-Family Home 001 (Master),,,,,,,,,Austin,Texas,,,,,,,2022-10-03,,,,,,,,,"","","","","","","","",,2023-02-20 14:04:00-06,2024-09-13 18:19:00-05,28%,,,,,,,2023-05-09 11:00:00-05,2024-06-23 03:59:00-05,100%,2023-05-09 11:00:00-05,2024-06-15 06:00:00-05,57%,yes,yes,,,,,,,,,,,,yes,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
11499,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-10-03,,,,,,,,,"","","","","","","","",,2022-11-03 14:04:00-05,2024-05-28 04:49:00-05,57%,,,,,,,2022-11-15 04:00:00-06,2024-10-02 06:59:00-05,98%,2022-11-15 04:00:00-06,2024-09-26 08:00:00-05,68%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,yes,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,yes,,,,,,,
8341,,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-10-06,2023-04-11,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,yes,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-10-06,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-11-14 18:00:00-06,2024-10-02 06:59:00-05,90%,2022-11-14 18:00:00-06,2024-09-21 00:00:00-05,77%,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,,
8799,yes,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-10-06,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170,yes,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2022-10-06,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5736,yes,Single-Family Home 001 (Master),,,,,,,,,Luqillio,Puerto Rico,,,,,,,2022-10-14,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,yes,Single-Family Home 001 (Master),,,,,,,,,Bayamon,Puerto Rico,,,,,,,2022-10-14,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10627,yes,Single-Family Home 001 (Master),,,,,,,,,Ithaca,New York,,,,,,,2022-10-20,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-11-16 18:00:00-06,2024-10-02 06:59:00-05,100%,2022-11-16 18:00:00-06,2024-09-18 10:00:00-05,82%,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,yes,yes,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
10867,yes,Single-Family Home 001 (Master),,,,,,,,,Lewes,Delaware,,,,,,,2022-10-25,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-05-08 19:00:00-05,2024-10-02 06:59:00-05,100%,2023-05-08 19:00:00-05,2024-09-20 16:00:00-05,74%,yes,,,,,,,,,,,,,yes,,,yes,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,yes,,,,,,
11126,yes,Single-Family Home 001 (Master),,,,,,,,,San Juan,Puerto Rico,,,,,,,2022-11-02,,,,,,,,,"","","","","","","","",,,,,,,,,,,2022-11-14 18:00:00-06,2024-09-05 17:59:00-05,62%,2022-11-14 18:00:00-06,2024-06-04 11:00:00-05,60%,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,
8738,yes,Single-Family Home 001 (Master),,,yes,,,,,,Detroit,Michigan,,,,,,,2022-11-17,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125,yes,Single-Family Home 001 (Master),,,yes,,,,,,Detroit,Michigan,,,,,,,2022-11-17,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-06-15 19:00:00-05,2024-10-02 06:59:00-05,100%,2023-06-15 19:00:00-05,2024-09-20 14:00:00-05,78%,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
10720,yes,Single-Family Home 001 (Master),,,yes,,,,,,Detroit,Michigan,,,,,,,2022-11-17,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-06-02 19:00:00-05,2024-10-02 06:59:00-05,100%,2023-06-02 19:00:00-05,2024-09-20 08:00:00-05,93%,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,yes,Single-Family Home 001 (Master),,,,,,,,,San Juan,Puerto Rico,,,,,,,2022-11-21,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-06-02 19:00:00-05,2023-06-30 13:59:00-05,99%,2023-06-02 19:00:00-05,2023-06-30 10:00:00-05,100%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
6729,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2022-12-08,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,,Single-Family Home 001 (Master),,,yes,,,,,,Detroit,Michigan,,,,,,,2023-01-19,2024-01-25,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11386,yes,Single-Family Home 001 (Master),,,,,,,,,Guaynabo,Puerto Rico,yes,,,,,,2023-01-19,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-03-03 18:00:00-06,2024-10-02 06:59:00-05,100%,2023-03-03 18:00:00-06,2024-09-18 00:00:00-05,72%,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,
189,,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2023-01-31,2024-01-25,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11209,yes,Single-Family Home 001 (Master),,,yes,,,,,,Detroit,Michigan,,,,,,,2023-02-01,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
3416,,Single-Family Home 001 (Master),,,,,,,,,River Rouge,Michigan,,,,,,,2023-02-02,2024-01-25,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,yes,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2023-02-02,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7611,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,,,,,,2023-02-11,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-06-03 05:00:00-05,2024-10-02 06:59:00-05,85%,2023-06-03 06:00:00-05,2024-09-25 14:00:00-05,55%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
1992,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,,,,,,2023-02-15,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-04-21 19:00:00-05,2024-10-02 06:59:00-05,100%,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,yes,Single-Family Home 001 (Master),,,,,,,,,Culebra,Puerto Rico,,,,,,,2023-02-16,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-06-02 19:00:00-05,2023-12-18 07:59:00-06,99%,2023-06-02 19:00:00-05,2023-12-06 03:00:00-06,86%,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
7667,yes,Single-Family Home 001 (Master),,,,,,,,,Culebra,Puerto Rico,,,,,,,2023-02-16,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-09-11 19:00:00-05,2024-03-16 04:59:00-05,100%,2023-09-11 19:00:00-05,2023-09-23 19:00:00-05,100%,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,yes,,yes,,yes,yes,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6752,yes,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,,,,,,2023-02-23,,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,yes,Single-Family Home 001 (Master),,,,,,,,,Detroit,Michigan,,,,,,,2023-03-01,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-06-02 19:00:00-05,2024-10-02 06:59:00-05,100%,2023-06-02 19:00:00-05,2024-09-18 09:00:00-05,92%,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
10826,yes,Single-Family Home 001 (Master),,,,,,,,,Culebra,Puerto Rico,yes,,,,,,2023-03-13,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-09-11 19:00:00-05,2024-08-14 14:59:00-05,100%,2023-09-11 19:00:00-05,2024-08-09 00:00:00-05,76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,
939,yes,Single-Family Home 001 (Master),,,,,,,,,Culebra,Puerto Rico,,,,,,,2023-03-16,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-08-14 19:00:00-05,2024-10-02 06:59:00-05,92%,2023-08-14 19:00:00-05,2024-09-18 05:00:00-05,71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,
1092,yes,Single-Family Home 001 (Master),,,,,,,,,Culebra,Puerto Rico,,,,,,,2023-03-16,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-06-02 19:00:00-05,2024-05-07 13:59:00-05,100%,2023-06-02 19:00:00-05,2024-05-04 19:00:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,yes,Single-Family Home 001 (Master),,,,,,,,,Culebra,Puerto Rico,,,,,,,2023-03-16,,,,,,,,,"","","","","","","","",,,,,,,,,,,2023-09-14 19:00:00-05,2024-09-24 04:59:00-05,78%,2023-09-14 19:00:00-05,2024-09-24 04:00:00-05,78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
